ICK LED R 28 X 15;LED radiator;Fischer Elektronik;http://abtronics.ru/components/ICKLEDR28X15_good_78697/;ICK LED R 28 X 15;Радиатор светодиода;Fischer Elektronik;"Радиатор светодиода - Тип: ребристый; Форма: круглый; R темп.: 15.24 °C/Вт; Примечания: Алюминий; 28x28x15";4;от 3 нед.;987 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
CI-K2-PKZ0-G;Radioelectronic equipment cases;Moeller;http://abtronics.ru/components/CIK2PKZ0G_good_79766/;CI-K2-PKZ0-G;Корпуса РЭА;Moeller;"Корпус РЭА - Исполнение: IP65; ; Примечания: Изолированная оболочка для автоматических выключателей защиты двигателя PKZ с черной поворотной ручкой";170;от 3 нед.;309 шт.;По запросу;"";http://res.abtronics.ru//small/photo/808/Moeller/abtronics_CIK2PKZ0G.jpg;"";"";"";"";"";"";"";"";"";finish
CI-K2-PKZ0-GR;Radioelectronic equipment cases;Moeller;http://abtronics.ru/components/CIK2PKZ0GR_good_79773/;CI-K2-PKZ0-GR;Корпуса РЭА;Moeller;MOELLER ENCLOSURE, RED/YEL HANDLE, IP65. Weight: 0.800 kg (each).;170;от 3 нед.;157 шт.;По запросу;"";http://res.abtronics.ru//small/photo/808/Moeller/abtronics_CIK2PKZ0GR.jpg;"";"";"";"";"";"";"";"";"";finish
CI-K4-125-M;Radioelectronic equipment cases;Moeller;http://abtronics.ru/components/CIK4125M_good_81471/;CI-K4-125-M;Корпуса РЭА;Moeller;MOELLER ENCLOSURE, INSULATED + MTG PLATE.;6;от 3 нед.;476 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
CI-K4-160-TS;Radioelectronic equipment cases;Moeller;http://abtronics.ru/components/CIK4160TS_good_81476/;CI-K4-160-TS;Корпуса РЭА;Moeller;"ENCLOSURE, WITH RAIL Enclosure Type: Multipurpose Enclosure Material: Glass Fibre Reinforced Polycarbonate Body Colour: Black, Grey External Height - Imperial: 9.45"" External Height - Metric: 240mm External Width - Imperial: 6.3""";6;от 3 нед.;270 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
CI-K4-125-TS;Radioelectronic equipment cases;Moeller;http://abtronics.ru/components/CIK4125TS_good_81481/;CI-K4-125-TS;Корпуса РЭА;Moeller;MOELLER ENCLOSURE, INSULATED + DIN RAIL.;170;от 3 нед.;628 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
RTF-8080;LED holders;Kingbright;http://abtronics.ru/components/RTF8080_good_84874/;RTF-8080;Держатели светодиодов;Kingbright;"KINGBRIGHT ELECTRONIC RTF-8080 - Держатель светодиода ""клипса""; 8мм; пластмасса; выпуклый";10009;В наличии;9578 шт.;По запросу;"";http://res.abtronics.ru//small/photo/767/544/765/abtronics_RTF-8080_0.jpg;http://res.abtronics.ru//small/photo/156/KINGBRIGHTELECTRONIC/abtronics_RTF8080.jpg;http://res.abtronics.ru//small/photo/961/Kingbright/abtronics_RTF8080.jpg;http://res.abtronics.ru//small/photo/695/KINGBRIGHT/abtronics_RTF8080.jpg;http://res.abtronics.ru//small/pdf/695/KINGBRIGHT/abtronics_RTF8080.pdf;http://res.abtronics.ru/pdf/961/Kingbright/abtronics_RTF8080.pdf;"";"";"";"";finish
KF0410C1H;Fans;"";http://abtronics.ru/components/KF0410C1H_good_86407/;KF0410C1H;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Качения, Скольжения; Ток: 80 мА; Мощность: 960 мВт; Скорость: 6000 об/мин; Шум: 28 dBA";4;от 3 нед.;395 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF0410S1H;Fans;"";http://abtronics.ru/components/KF0410S1H_good_86409/;KF0410S1H;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Скольжения; Ток: 80 мА; Мощность: 960 мВт; Скорость: 6000 об/мин; Шум: 28 dBA";4;от 3 нед.;123 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF0420S5L-01;Fans;"";http://abtronics.ru/components/KF0420S5L01_good_86635/;KF0420S5L-01;Вентиляторы;None;"Вентилятор - Напряжение: 5 VDC; Подшипник: Скольжения; Ток: 90 мА; Мощность: 450 мВт; Скорость: 5000 об/мин; Шум: 22 dBA";170;от 3 нед.;230 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF0510S5L-01;Fans;"";http://abtronics.ru/components/KF0510S5L01_good_86637/;KF0510S5L-01;Вентиляторы;None;"Вентилятор - Напряжение: 5 VDC; Подшипник: Скольжения; Ток: 100 мА; Мощность: 500 мВт; Скорость: 3500 об/мин; Шум: 21.2 dBA";170;от 3 нед.;559 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF0210S5LR00;Fans;"";http://abtronics.ru/components/KF0210S5LR00_good_86640/;KF0210S5LR00;Вентиляторы;None;"Вентилятор - Напряжение: 5 VDC; Подшипник: Скольжения; Ток: 120 мА; Мощность: 600 мВт; Скорость: 7000 об/мин; Шум: 16.7 dBA";170;от 3 нед.;803 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF0410S5L-01;Fans;"";http://abtronics.ru/components/KF0410S5L01_good_86645/;KF0410S5L-01;Вентиляторы;None;"Вентилятор - Напряжение: 5 VDC; Подшипник: Скольжения; Ток: 80 мА; Мощность: 400 мВт; Скорость: 4200 об/мин; Шум: 20.9 dBA";170;от 3 нед.;999 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF0615S5L-00;Fans;"";http://abtronics.ru/components/JF0615S5L00_good_86647/;JF0615S5L-00;Вентиляторы;None;"Вентилятор - Напряжение: 5 VDC; Подшипник: Скольжения; Ток: 170 мА; Мощность: 850 мВт; Скорость: 3500 об/мин; Шум: 25.4 dBA";170;от 3 нед.;717 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF0210B1HR;Fans;"";http://abtronics.ru/components/KF0210B1HR_good_89242/;KF0210B1HR;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Качения; Ток: 90 мА; Мощность: 1.08 Вт; Скорость: 13000 об/мин; Шум: 32.1 dBA";4;от 3 нед.;622 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
RTC-51;LED holders;Kingbright;http://abtronics.ru/components/RTC51_good_89360/;RTC-51;Держатели светодиодов;Kingbright;"CLIP FOR 5 MM LED; HEIGHT:7MM; SPACER MATERIAL:NYLON 6.6; EXTERNAL DIAMETER:6.5MM; ACCESSORY TYPE:CLIP; SVHC:NO SVHC (18-JUN-2012); FOR USE WITH:LED L";10009;В наличии;10851 шт.;По запросу;"";http://res.abtronics.ru//small/photo/608/097/788/abtronics_RTC-51_0.jpg;http://res.abtronics.ru//small/photo/86/Kingbright/abtronics_RTC51.jpg;http://res.abtronics.ru//small/photo/211/KINGBRIGHT/abtronics_RTC51.jpg;"";"";"";"";"";"";"";finish
ICK S R 40 X 20;LED radiator;Fischer Elektronik;http://abtronics.ru/components/ICKSR40X20_good_91642/;ICK S R 40 X 20;Радиатор светодиода;Fischer Elektronik;"Радиатор светодиода - Тип: игольчатый; Форма: круглый; R темп.: 10.5 °C/Вт; Примечания: Алюминий; 40x40x20";10009;В наличии;5 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
ICK S 40 X 40 X 20;LED radiator;Fischer Elektronik;http://abtronics.ru/components/ICKS40X40X20_good_91654/;ICK S 40 X 40 X 20;Радиатор светодиода;Fischer Elektronik;"Радиатор светодиода - Тип: игольчатый; Форма: квадратный; R темп.: 2.6 °C/Вт; Примечания: Алюминий; 40x40x20";170;от 3 нед.;726 шт.;По запросу;"";http://res.abtronics.ru//small/photo/10/FISCHERELEKTRONIK/abtronics_ICKS40X40X20.jpg;http://res.abtronics.ru//small/photo/10/FISCHERELEKTRONIK/abtronics_ICKS40X40X20.jpg;"";"";"";"";"";"";"";"";finish
ICK S 50 X 50 X 20;LED radiator;Fischer Elektronik;http://abtronics.ru/components/ICKS50X50X20_good_91657/;ICK S 50 X 50 X 20;Радиатор светодиода;Fischer Elektronik;"Радиатор светодиода - Тип: игольчатый; Форма: квадратный; R темп.: 8.5 °C/Вт; Примечания: Алюминий; 50x50x20";170;от 3 нед.;863 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
ICK S 50 X 50 X 50;LED radiator;Fischer Elektronik;http://abtronics.ru/components/ICKS50X50X50_good_92510/;ICK S 50 X 50 X 50;Радиатор светодиода;Fischer Elektronik;"Радиатор светодиода - Тип: игольчатый; Форма: квадратный; R темп.: 4.5 °C/Вт; Примечания: Алюминий; 50x50x50";4;от 3 нед.;788 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
G858G/O//BC/;Radioelectronic equipment cases;Gainta;http://abtronics.ru/components/G858GOBC_good_97165/;G858G/O//BC/;Корпуса РЭА;Gainta;2 - 3 DAYS TO U;4;от 3 нед.;557 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF1225S2HR01;Fans;"";http://abtronics.ru/components/KF1225S2HR01_good_97310/;KF1225S2HR01;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Скольжения; Ток: 180 мА; Мощность: 4.32 Вт; Скорость: 2200 об/мин; Шум: 38.5 dBA";170;от 3 нед.;547 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF1425S2HR01;Fans;"";http://abtronics.ru/components/JF1425S2HR01_good_97313/;JF1425S2HR01;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Скольжения; Ток: 230 мА; Мощность: 5.52 Вт; Скорость: 1800 об/мин; Шум: 37.1 dBA";170;от 3 нед.;776 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF1225B2HR01;Fans;"";http://abtronics.ru/components/KF1225B2HR01_good_97314/;KF1225B2HR01;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Качения; Ток: 180 мА; Мощность: 4.32 Вт; Скорость: 2200 об/мин; Шум: 38.5 dBA";170;от 3 нед.;566 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF1238B2HR;Fans;"";http://abtronics.ru/components/JF1238B2HR_good_97316/;JF1238B2HR;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Качения; Ток: 310 мА; Мощность: 7.44 Вт; Скорость: 2800 об/мин; Шум: 43.8 dBA";4;от 3 нед.;402 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF1238S2HR;Fans;"";http://abtronics.ru/components/JF1238S2HR_good_97318/;JF1238S2HR;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Скольжения; Ток: 310 мА; Мощность: 7.44 Вт; Скорость: 2800 об/мин; Шум: 43.8 dBA";4;от 3 нед.;302 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF1238B2HR13;Fans;"";http://abtronics.ru/components/JF1238B2HR13_good_97323/;JF1238B2HR13;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Качения; Ток: 310 мА; Мощность: 7.44 Вт; Скорость: 2800 об/мин; Шум: 43.8 dBA";170;от 3 нед.;721 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF1238S2HR13;Fans;"";http://abtronics.ru/components/JF1238S2HR13_good_97325/;JF1238S2HR13;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Скольжения; Ток: 310 мА; Мощность: 7.44 Вт; Скорость: 2800 об/мин; Шум: 43.8 dBA";170;от 3 нед.;329 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF1425B2HR01;Fans;"";http://abtronics.ru/components/JF1425B2HR01_good_97327/;JF1425B2HR01;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Качения; Ток: 230 мА; Мощность: 5.52 Вт; Скорость: 1800 об/мин; Шум: 37.1 dBA";170;от 3 нед.;580 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
D9MG;Radioelectronic equipment cases;Gainta;http://abtronics.ru/components/D9MG_good_97936/;D9MG;Корпуса РЭА;Gainta;• DIN rail module boxes supplied in a range of 5 different sizes ( 2M ,3M, 4M ,6M & 9M ) • Designed to incorporate DIN EN60715 Rail • Easy assembly snap fit construction • Manufacturer in grey Polycarbonate/ABS UL94-VO • Snap fit terminal covers available in either transparent or IR Red polycarbonate UL94-VO Available with snap fit grey guards;10009;В наличии;4 шт.;По запросу;"";http://res.abtronics.ru//small/photo/995/GaintaIndustriesLtd/abtronics_D9MG.jpg;"";"";"";"";"";"";"";"";"";finish
JA1238H2SON-T;Fans;"";http://abtronics.ru/components/JA1238H2SONT_good_103193/;JA1238H2SON-T;Вентиляторы;None;"Вентилятор - Напряжение: 220 VAC; Подшипник: Скольжения; Ток: 130 мА; Мощность: 20 Вт; Скорость: 2600 об/мин; Шум: 45 dBA";170;от 3 нед.;787 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
G12038HA2ST;Fans;"";http://abtronics.ru/components/G12038HA2ST_good_103195/;G12038HA2ST;Вентиляторы;None;"Вентилятор - Напряжение: 220 VAC; Подшипник: Скольжения; Ток: 140 мА; Мощность: 21 Вт; Скорость: 2600 об/мин; Шум: 43 dBA";170;от 3 нед.;341 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JA1238H2SON-L;Fans;"";http://abtronics.ru/components/JA1238H2SONL_good_103200/;JA1238H2SON-L;Вентиляторы;None;"Вентилятор - Напряжение: 220 VAC; Подшипник: Скольжения; Ток: 130 мА; Мощность: 20 Вт; Скорость: 2600 об/мин; Шум: 45 dBA";8;от 3 нед.;238 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
G968G/S/;Radioelectronic equipment cases;Gainta;http://abtronics.ru/components/G968GS_good_103429/;G968G/S/;Корпуса РЭА;Gainta;Корпус РЭА -;80;от 3 нед.;540 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
RTF-1090;LED holders;Kingbright;http://abtronics.ru/components/RTF1090_good_105480/;RTF-1090;Держатели светодиодов;Kingbright;LED holder black 10 mm, RTF-1090, Kingbright, For LED diameter 10mm, LED collar height 3mm;10009;В наличии;1494 шт.;По запросу;"";http://res.abtronics.ru//small/photo/71/Kingbright/abtronics_RTF1090.jpg;http://res.abtronics.ru//small/photo/10/KINGBRIGHT/abtronics_RTF1090.jpg;http://res.abtronics.ru//small/photo/86/Kingbright/abtronics_RTF1090.gif;http://res.abtronics.ru//small/photo/156/KINGBRIGHTELECTRONIC/abtronics_RTF1090.jpg;http://res.abtronics.ru//small/photo/741/TYCO/abtronics_RTF1090.jpg;http://res.abtronics.ru/pdf/961/Kingbright/abtronics_RTF1090.pdf;"";"";"";"";finish
K-PF12J-4PA;Fan grill;"";http://abtronics.ru/components/KPF12J4PA_good_111021/;K-PF12J-4PA;Решетка вентилятора;None;"Решетка вентилятора - Материал: пластиковая; Фильтр: есть; Монтаж: 104.5 мм; Винт: 5 мм; 124.6x124.6x10";4;от 3 нед.;817 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
4C-230HS-W;Fans;Bi-Sonic;http://abtronics.ru/components/4C230HSW_good_113915/;4C-230HS-W;Вентиляторы;Bi-Sonic;FAN, HIGH FLOW, 120MM, 230VAC;4;от 3 нед.;895 шт.;По запросу;"";http://res.abtronics.ru//small/photo/10/BISONIC/abtronics_4C230HSW.jpg;http://res.abtronics.ru//small/photo/211/BISONIC/abtronics_4C230HSW.jpg;"";"";"";"";"";"";"";"";finish
YM0503PFB1;Fans;"";http://abtronics.ru/components/YM0503PFB1_good_114791/;YM0503PFB1;Вентиляторы;None;"Вентилятор - Напряжение: 5 VDC; Подшипник: Качения; Ток: 110 мА; Мощность: 550 мВт; Скорость: 8000 об/мин; Шум: 23 dBA";10009;В наличии;16 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
G436;Radioelectronic equipment cases;Gainta;http://abtronics.ru/components/G436_good_120527/;G436;Корпуса РЭА;Gainta;"NSN: 5220-01-604-1869;GAGE, CRIMPING TOOL";4;от 3 нед.;746 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
G434;Radioelectronic equipment cases;Gainta;http://abtronics.ru/components/G434_good_120529/;G434;Корпуса РЭА;Gainta;Enclosure: with panel, X:50mm, Y:90mm, Z:32mm, ABS, light grey;10009;В наличии;8 шт.;По запросу;"";http://res.abtronics.ru//small/photo/71/GAINTAINDUSTRIES/abtronics_G434.jpg;"";"";"";"";"";"";"";"";"";finish
G438;Radioelectronic equipment cases;Gainta;http://abtronics.ru/components/G438_good_120535/;G438;Корпуса РЭА;Gainta;Enclosure: with panel, X:60mm, Y:120mm, Z:40mm, ABS, light grey;4;от 3 нед.;418 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
G430A;Radioelectronic equipment cases;Gainta;http://abtronics.ru/components/G430A_good_120537/;G430A;Корпуса РЭА;Gainta;2 - 3 DAYS TO U;4;от 3 нед.;971 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
G434A;Radioelectronic equipment cases;Gainta;http://abtronics.ru/components/G434A_good_120539/;G434A;Корпуса РЭА;Gainta;2 - 3 DAYS TO U;4;от 3 нед.;555 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
G431;Radioelectronic equipment cases;Gainta;http://abtronics.ru/components/G431_good_120540/;G431;Корпуса РЭА;Gainta;Enclosure: with panel, X:50mm, Y:90mm, Z:24mm, ABS, light grey;10009;В наличии;7 шт.;По запросу;"";http://res.abtronics.ru//small/photo/71/GAINTAINDUSTRIES/abtronics_G431.jpg;"";"";"";"";"";"";"";"";"";finish
G436A;Radioelectronic equipment cases;Gainta;http://abtronics.ru/components/G436A_good_120541/;G436A;Корпуса РЭА;Gainta;2 - 3 DAYS TO U;4;от 3 нед.;729 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
G431A;Radioelectronic equipment cases;Gainta;http://abtronics.ru/components/G431A_good_120542/;G431A;Корпуса РЭА;Gainta;IC G431A SOT-23;4;от 3 нед.;490 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
G430;Radioelectronic equipment cases;Gainta;http://abtronics.ru/components/G430_good_120543/;G430;Корпуса РЭА;Gainta;Enclosure: with panel, X:50mm, Y:90mm, Z:16mm, ABS, light grey;4;от 3 нед.;877 шт.;По запросу;"";http://res.abtronics.ru//small/photo/741/AVAYA/abtronics_G430.jpg;"";"";"";"";"";"";"";"";"";finish
11-5T/F5/;Radioelectronic equipment cases;"";http://abtronics.ru/components/115TF5_good_122398/;11-5T/F5/;Корпуса РЭА;None;Корпус РЭА - 160x160x90;170;от 3 нед.;404 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
MA2092-HVL.GN;Fans;Sunon Fans;http://abtronics.ru/components/MA2092HVLGN_good_127063/;MA2092-HVL.GN;Вентиляторы;Sunon Fans;Axial fan 92 x 92 x 25 mm 230 VAC, MA2092-HVL.GN, Sunon, Dimensions 92 x 92 x 25mm, Termination Stranded wire 2-pin Brushless axial fan for AC which combines the Maglev technology with Vapo bearing This gives it higher capacity, less vibrations and less power consumption compared with a standard fan Can be mounted in a position of your choice. Cable connection, 2 × 300 mm;10009;В наличии;11 шт.;По запросу;"";http://res.abtronics.ru//small/photo/695/895/763/abtronics_MA2092-HVLGN_0.jpg;http://res.abtronics.ru//small/photo/59/Sunon/abtronics_MA2092HVLGN.gif;http://res.abtronics.ru//small/photo/211/SUNON/abtronics_MA2092HVLGN.jpg;http://res.abtronics.ru//small/photo/961/Sunon/abtronics_MA2092HVLGN.jpg;"";http://res.abtronics.ru/pdf/961/Sunon/abtronics_MA2092HVLGN.pdf;"";"";"";"";finish
KF0310B1HR;Fans;"";http://abtronics.ru/components/KF0310B1HR_good_129605/;KF0310B1HR;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Качения; Ток: 110 мА; Мощность: 1.32 Вт; Скорость: 10000 об/мин; Шум: 1.4 dBA";4;от 3 нед.;780 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF0410B1HS;Fans;"";http://abtronics.ru/components/KF0410B1HS_good_129607/;KF0410B1HS;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Качения; Ток: 70 мА; Мощность: 840 мВт; Скорость: 6000 об/мин; Шум: 28 dBA";4;от 3 нед.;565 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF0510C1H;Fans;"";http://abtronics.ru/components/KF0510C1H_good_129696/;KF0510C1H;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Качения, Скольжения; Ток: 120 мА; Мощность: 1.44 Вт; Скорость: 5200 об/мин; Шум: 29 dBA";4;от 3 нед.;940 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF1238B1HR;Fans;"";http://abtronics.ru/components/JF1238B1HR_good_131537/;JF1238B1HR;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Качения; Ток: 480 мА; Мощность: 5.76 Вт; Скорость: 2800 об/мин; Шум: 43.8 dBA";4;от 3 нед.;954 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF1238B1HM;Fans;"";http://abtronics.ru/components/JF1238B1HM_good_131538/;JF1238B1HM;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Качения; Ток: 480 мА; Мощность: 5.76 Вт; Скорость: 2800 об/мин; Шум: 43.8 dBA";4;от 3 нед.;366 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
MEC0384V2-0000-A99;Fans;Sunon Fans;http://abtronics.ru/components/MEC0384V20000A99_good_131539/;MEC0384V2-0000-A99;Вентиляторы;Sunon Fans;"Вентилятор - Напряжение: 48 VDC; Подшипник: Скольжения, Vapo; Ток: 140 мА; Мощность: 6.7 Вт; Скорость: 2600 об/мин; Шум: 44 dBA";1;от 3 нед.;294 шт.;По запросу;"";http://res.abtronics.ru//small/photo/10/SUNON/abtronics_MEC0384V20000A99.jpg;http://res.abtronics.ru//small/photo/211/SUNON/abtronics_MEC0384V20000A99.jpg;"";"";"";"";"";"";"";"";finish
EEC0381B1-0000-A99;Fans;Sunon Fans;http://abtronics.ru/components/EEC0381B10000A99_good_131540/;EEC0381B1-0000-A99;Вентиляторы;Sunon Fans;"Вентилятор - Напряжение: 12 VDC; Подшипник: Качения; Ток: 800 мА; Мощность: 9.6 Вт; Скорость: 3100 об/мин; Шум: 48 dBA";1;от 3 нед.;841 шт.;По запросу;"";http://res.abtronics.ru//small/photo/211/SUNON/abtronics_EEC0381B10000A99.jpg;"";"";"";"";"";"";"";"";"";finish
KF0410B1H;Fans;"";http://abtronics.ru/components/KF0410B1H_good_132154/;KF0410B1H;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Качения; Ток: 70 мА; Мощность: 840 мВт; Скорость: 6000 об/мин; Шум: 28 dBA";4;от 3 нед.;149 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
G968B/S/;Radioelectronic equipment cases;Gainta;http://abtronics.ru/components/G968BS_good_134176/;G968B/S/;Корпуса РЭА;Gainta;Корпус РЭА -;170;от 3 нед.;930 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
A1175-HBT-TC.GN;Fans;Sunon Fans;http://abtronics.ru/components/A1175HBTTCGN_good_135139/;A1175-HBT-TC.GN;Вентиляторы;Sunon Fans;Вентилятор -;170;от 3 нед.;756 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
A2175-HBT-TC.GN;Fans;Sunon Fans;http://abtronics.ru/components/A2175HBTTCGN_good_135171/;A2175-HBT-TC.GN;Вентиляторы;Sunon Fans;"Вентилятор - Напряжение: 220 VAC; Подшипник: Качения; Ток: 280 мА; Мощность: 39 Вт; Скорость: 2650 об/мин; Шум: 52 dBA";10009;В наличии;84 шт.;По запросу;"";"";"";"";"";"";http://res.abtronics.ru/pdf/13/Sunon/abtronics_A2175HBTTCGN.pdf;"";"";"";"";finish
KF0715B1HM;Fans;"";http://abtronics.ru/components/KF0715B1HM_good_135682/;KF0715B1HM;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Качения; Ток: 300 мА; Мощность: 3.6 Вт; Скорость: 4200 об/мин; Шум: 37.1 dBA";170;от 3 нед.;483 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF1238S1HR;Fans;"";http://abtronics.ru/components/JF1238S1HR_good_135684/;JF1238S1HR;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Скольжения; Ток: 480 мА; Мощность: 5.76 Вт; Скорость: 2800 об/мин; Шум: 43.8 dBA";170;от 3 нед.;811 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
CF2-2;Fans;B&M;http://abtronics.ru/components/CF22_good_135685/;CF2-2;Вентиляторы;B&M;"Вентилятор - Напряжение: 12 VDC; Подшипник: скольжения; Ток: 120 мА; Мощность: 1.4 Вт; Скорость: 2500 об/мин; Шум: 27.85 dBA";10009;В наличии;2 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF1425B2UR;Fans;"";http://abtronics.ru/components/JF1425B2UR_good_135686/;JF1425B2UR;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Качения; Ток: 360 мА; Мощность: 8.64 Вт; Скорость: 2400 об/мин; Шум: 45.6 dBA";170;от 3 нед.;816 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
CF2-3B;Fans;B&M;http://abtronics.ru/components/CF23B_good_135687/;CF2-3B;Вентиляторы;B&M;"Вентилятор - Напряжение: 12 VDC; Подшипник: скольжения + качения; Производительность: 1.1 м3/мин; Крепление: 71.5 мм; 80x25";170;от 3 нед.;495 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF1225B1H;Fans;"";http://abtronics.ru/components/JF1225B1H_good_135689/;JF1225B1H;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Качения; Ток: 250 мА; Мощность: 3 Вт; Скорость: 2400 об/мин; Шум: 39.5 dBA";170;от 3 нед.;555 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF1225S1H;Fans;"";http://abtronics.ru/components/JF1225S1H_good_135691/;JF1225S1H;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Скольжения; Ток: 250 мА; Мощность: 3 Вт; Скорость: 2400 об/мин; Шум: 39.5 dBA";170;от 3 нед.;169 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF0420B1H;Fans;"";http://abtronics.ru/components/KF0420B1H_good_135696/;KF0420B1H;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Качения; Ток: 100 мА; Мощность: 1.2 Вт; Скорость: 7500 об/мин; Шум: 32.6 dBA";170;от 3 нед.;935 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
YM2412PTB1;Fans;"";http://abtronics.ru/components/YM2412PTB1_good_135697/;YM2412PTB1;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Качения; Ток: 130 мА; Мощность: 3.12 Вт; Скорость: 2200 об/мин; Шум: 35 dBA";10009;В наличии;31 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
